filename,file_path,ground_truth,prediction,confidence,manipulation_score,neural_score,fft_score,ela_score,face_count,is_correct,status
fake_4133.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4133.jpg,Fake,Fake,0.9324,0.9324,0.9815,0.7705,0.061,1,True,SUCCESS
fake_4134.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4134.jpg,Fake,Fake,0.9307,0.9307,0.9797,0.7518,0.0743,1,True,SUCCESS
fake_4135.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4135.jpg,Fake,Fake,0.9308,0.9308,0.9798,0.7781,0.067,1,True,SUCCESS
fake_4136.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4136.jpg,Fake,Fake,0.9322,0.9322,0.9812,0.717,0.0636,1,True,SUCCESS
fake_4137.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4137.jpg,Fake,Fake,0.9001,0.9001,0.9475,0.7517,0.0531,1,True,SUCCESS
fake_4138.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4138.jpg,Fake,Fake,0.9252,0.9252,0.9739,0.7643,0.0658,1,True,SUCCESS
fake_4139.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4139.jpg,Fake,Fake,0.9283,0.9283,0.9772,0.7935,0.05,1,True,SUCCESS
fake_414.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_414.jpg,Fake,Fake,0.9292,0.9292,0.9781,0.6618,0.0922,1,True,SUCCESS
fake_4140.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4140.jpg,Fake,Fake,0.8571,0.8571,0.9022,0.7865,0.0656,1,True,SUCCESS
fake_4141.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4141.jpg,Fake,Real,0.6529,0.3471,0.3538,0.7572,0.0623,1,False,SUCCESS
fake_4142.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4142.jpg,Fake,Fake,0.9287,0.9287,0.9776,0.723,0.0607,1,True,SUCCESS
fake_4143.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4143.jpg,Fake,Fake,0.9282,0.9282,0.977,0.7593,0.0858,1,True,SUCCESS
fake_4144.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4144.jpg,Fake,Fake,0.9027,0.9027,0.9502,0.7612,0.0764,1,True,SUCCESS
fake_4145.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4145.jpg,Fake,Real,0.7327,0.2673,0.2545,0.7312,0.0694,1,False,SUCCESS
fake_4146.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4146.jpg,Fake,Fake,0.924,0.924,0.9727,0.6902,0.05,1,True,SUCCESS
fake_4147.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4147.jpg,Fake,Fake,0.925,0.925,0.9737,0.7602,0.05,1,True,SUCCESS
fake_4148.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4148.jpg,Fake,Fake,0.9301,0.9301,0.979,0.7764,0.0558,1,True,SUCCESS
fake_4149.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4149.jpg,Fake,Real,0.8142,0.1858,0.1769,0.751,0.05,1,False,SUCCESS
fake_415.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_415.jpg,Fake,Fake,0.9249,0.9249,0.9736,0.7665,0.05,1,True,SUCCESS
fake_4150.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4150.jpg,Fake,Fake,0.8759,0.8759,0.922,0.7273,0.05,1,True,SUCCESS
fake_4151.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4151.jpg,Fake,Fake,0.912,0.912,0.96,0.749,0.0521,1,True,SUCCESS
fake_4152.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4152.jpg,Fake,Fake,0.9232,0.9232,0.9718,0.7687,0.05,1,True,SUCCESS
fake_4153.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4153.jpg,Fake,Fake,0.9272,0.9272,0.976,0.6752,0.0589,1,True,SUCCESS
fake_4154.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4154.jpg,Fake,Fake,0.9224,0.9224,0.9709,0.7186,0.05,1,True,SUCCESS
fake_4155.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4155.jpg,Fake,Fake,0.9288,0.9288,0.9776,0.7557,0.05,1,True,SUCCESS
fake_4156.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4156.jpg,Fake,Fake,0.9278,0.9278,0.9767,0.6487,0.0787,1,True,SUCCESS
fake_4157.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4157.jpg,Fake,Fake,0.9313,0.9313,0.9803,0.6842,0.0562,1,True,SUCCESS
fake_4158.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4158.jpg,Fake,Fake,0.924,0.924,0.9726,0.7165,0.0689,1,True,SUCCESS
fake_4159.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4159.jpg,Fake,Fake,0.9265,0.9265,0.9753,0.7499,0.061,1,True,SUCCESS
fake_416.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_416.jpg,Fake,Fake,0.9297,0.9297,0.9786,0.7863,0.0813,1,True,SUCCESS
fake_4160.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4160.jpg,Fake,Fake,0.9328,0.9328,0.9819,0.7627,0.05,1,True,SUCCESS
fake_4161.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4161.jpg,Fake,Fake,0.9307,0.9307,0.9797,0.7403,0.05,1,True,SUCCESS
fake_4162.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4162.jpg,Fake,Fake,0.9273,0.9273,0.9761,0.7342,0.0552,1,True,SUCCESS
fake_4163.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4163.jpg,Fake,Fake,0.9334,0.9334,0.9825,0.8042,0.05,1,True,SUCCESS
fake_4164.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4164.jpg,Fake,Fake,0.9215,0.9215,0.97,0.7751,0.05,1,True,SUCCESS
fake_4165.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4165.jpg,Fake,Fake,0.8864,0.8864,0.9331,0.7119,0.05,1,True,SUCCESS
fake_4166.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4166.jpg,Fake,Fake,0.919,0.919,0.9674,0.723,0.0593,1,True,SUCCESS
fake_4167.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4167.jpg,Fake,Fake,0.9274,0.9274,0.9762,0.7235,0.0615,1,True,SUCCESS
fake_4168.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4168.jpg,Fake,Fake,0.9333,0.9333,0.9824,0.6659,0.0559,1,True,SUCCESS
fake_4169.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4169.jpg,Fake,Fake,0.9176,0.9176,0.9659,0.7315,0.0614,1,True,SUCCESS
fake_417.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_417.jpg,Fake,Fake,0.9208,0.9208,0.9693,0.7483,0.078,1,True,SUCCESS
fake_4170.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4170.jpg,Fake,Fake,0.9335,0.9335,0.9826,0.6699,0.0698,1,True,SUCCESS
fake_4171.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4171.jpg,Fake,Fake,0.932,0.932,0.9811,0.7019,0.0751,1,True,SUCCESS
fake_4172.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4172.jpg,Fake,Fake,0.9236,0.9236,0.9722,0.7213,0.05,1,True,SUCCESS
fake_4173.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4173.jpg,Fake,Fake,0.9223,0.9223,0.9709,0.718,0.05,1,True,SUCCESS
fake_4174.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4174.jpg,Fake,Fake,0.9294,0.9294,0.9783,0.7853,0.0503,1,True,SUCCESS
fake_4175.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4175.jpg,Fake,Fake,0.934,0.934,0.9832,0.7928,0.0528,1,True,SUCCESS
fake_4176.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4176.jpg,Fake,Fake,0.9266,0.9266,0.9754,0.745,0.05,1,True,SUCCESS
fake_4177.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4177.jpg,Fake,Fake,0.9229,0.9229,0.9715,0.7304,0.05,1,True,SUCCESS
fake_4178.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4178.jpg,Fake,Fake,0.9272,0.9272,0.976,0.8065,0.0522,1,True,SUCCESS
fake_4179.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4179.jpg,Fake,Fake,0.93,0.93,0.979,0.7448,0.0545,1,True,SUCCESS
fake_418.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_418.jpg,Fake,Fake,0.9342,0.9342,0.9833,0.7704,0.0599,1,True,SUCCESS
fake_4180.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4180.jpg,Fake,Fake,0.9253,0.9253,0.974,0.7577,0.0587,1,True,SUCCESS
fake_4181.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4181.jpg,Fake,Fake,0.928,0.928,0.9768,0.7634,0.05,1,True,SUCCESS
fake_4182.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4182.jpg,Fake,Fake,0.913,0.913,0.9611,0.7453,0.05,1,True,SUCCESS
fake_4183.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4183.jpg,Fake,Fake,0.8479,0.8479,0.8925,0.735,0.05,1,True,SUCCESS
fake_4184.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4184.jpg,Fake,Fake,0.9255,0.9255,0.9742,0.7791,0.0541,1,True,SUCCESS
fake_4185.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4185.jpg,Fake,Fake,0.8164,0.8164,0.8593,0.7826,0.0552,1,True,SUCCESS
fake_4186.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4186.jpg,Fake,Fake,0.9145,0.9145,0.9627,0.785,0.0647,1,True,SUCCESS
fake_4187.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4187.jpg,Fake,Fake,0.9299,0.9299,0.9788,0.7638,0.0615,1,True,SUCCESS
fake_4188.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4188.jpg,Fake,Fake,0.9283,0.9283,0.9772,0.7494,0.05,1,True,SUCCESS
fake_4189.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4189.jpg,Fake,Fake,0.9247,0.9247,0.9733,0.7888,0.05,1,True,SUCCESS
fake_419.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_419.jpg,Fake,Fake,0.9298,0.9298,0.9788,0.7633,0.0987,1,True,SUCCESS
fake_4190.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4190.jpg,Fake,Fake,0.9319,0.9319,0.9809,0.7611,0.0559,1,True,SUCCESS
fake_4191.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4191.jpg,Fake,Fake,0.804,0.804,0.8463,0.7713,0.05,1,True,SUCCESS
fake_4192.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4192.jpg,Fake,Fake,0.9366,0.9366,0.9859,0.7883,0.0677,1,True,SUCCESS
fake_4193.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4193.jpg,Fake,Fake,0.9331,0.9331,0.9822,0.6605,0.0655,1,True,SUCCESS
fake_4194.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4194.jpg,Fake,Fake,0.9322,0.9322,0.9813,0.5578,0.0589,1,True,SUCCESS
fake_4195.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4195.jpg,Fake,Fake,0.931,0.931,0.98,0.6685,0.05,1,True,SUCCESS
fake_4196.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4196.jpg,Fake,Fake,0.9249,0.9249,0.9736,0.7726,0.0577,1,True,SUCCESS
fake_4197.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4197.jpg,Fake,Fake,0.9274,0.9274,0.9762,0.7893,0.0556,1,True,SUCCESS
fake_4198.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4198.jpg,Fake,Fake,0.9126,0.9126,0.9606,0.8274,0.05,1,True,SUCCESS
fake_4199.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4199.jpg,Fake,Fake,0.9294,0.9294,0.9783,0.8188,0.05,1,True,SUCCESS
fake_42.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_42.jpg,Fake,Fake,0.9283,0.9283,0.9772,0.6198,0.0595,1,True,SUCCESS
fake_420.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_420.jpg,Fake,Fake,0.9322,0.9322,0.9812,0.7119,0.0646,1,True,SUCCESS
fake_4200.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4200.jpg,Fake,Fake,0.9212,0.9212,0.9696,0.6469,0.05,1,True,SUCCESS
fake_4201.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4201.jpg,Fake,Fake,0.9307,0.9307,0.9797,0.6105,0.0548,1,True,SUCCESS
fake_4202.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4202.jpg,Fake,Fake,0.927,0.927,0.9758,0.7764,0.05,1,True,SUCCESS
fake_4203.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4203.jpg,Fake,Fake,0.8697,0.8697,0.9155,0.7978,0.05,1,True,SUCCESS
fake_4204.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4204.jpg,Fake,Fake,0.9326,0.9326,0.9817,0.7414,0.0686,1,True,SUCCESS
fake_4205.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4205.jpg,Fake,Fake,0.9312,0.9312,0.9802,0.6969,0.0599,1,True,SUCCESS
fake_4206.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4206.jpg,Fake,Fake,0.9233,0.9233,0.9719,0.733,0.1806,1,True,SUCCESS
fake_4207.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4207.jpg,Fake,Fake,0.9282,0.9282,0.9771,0.7404,0.1332,1,True,SUCCESS
fake_4208.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4208.jpg,Fake,Fake,0.9192,0.9192,0.9676,0.7113,0.05,1,True,SUCCESS
fake_4209.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4209.jpg,Fake,Fake,0.9318,0.9318,0.9809,0.6428,0.05,1,True,SUCCESS
fake_421.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_421.jpg,Fake,Fake,0.8924,0.8924,0.9393,0.7573,0.0642,1,True,SUCCESS
fake_4210.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4210.jpg,Fake,Fake,0.9336,0.9336,0.9827,0.7119,0.0623,1,True,SUCCESS
fake_4211.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4211.jpg,Fake,Fake,0.9319,0.9319,0.9809,0.6877,0.0617,1,True,SUCCESS
fake_4212.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4212.jpg,Fake,Fake,0.9264,0.9264,0.9752,0.7736,0.0706,1,True,SUCCESS
fake_4213.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4213.jpg,Fake,Fake,0.9301,0.9301,0.9791,0.7551,0.07,1,True,SUCCESS
fake_4214.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4214.jpg,Fake,Fake,0.9286,0.9286,0.9774,0.7665,0.0713,1,True,SUCCESS
fake_4215.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4215.jpg,Fake,Fake,0.8777,0.8777,0.9239,0.7676,0.05,1,True,SUCCESS
fake_4216.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4216.jpg,Fake,Fake,0.5121,0.5121,0.548,0.7655,0.05,1,True,SUCCESS
fake_4217.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4217.jpg,Fake,Fake,0.908,0.908,0.9558,0.7567,0.05,1,True,SUCCESS
fake_4218.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4218.jpg,Fake,Fake,0.9332,0.9332,0.9823,0.7252,0.0591,1,True,SUCCESS
fake_4219.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4219.jpg,Fake,Fake,0.9005,0.9005,0.9479,0.8071,0.0566,1,True,SUCCESS
fake_422.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_422.jpg,Fake,Fake,0.9282,0.9282,0.977,0.7474,0.05,1,True,SUCCESS
fake_4220.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4220.jpg,Fake,Fake,0.8884,0.8884,0.9352,0.7854,0.0569,1,True,SUCCESS
fake_4221.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4221.jpg,Fake,Fake,0.8244,0.8244,0.8678,0.7446,0.0557,1,True,SUCCESS
fake_4222.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4222.jpg,Fake,Real,0.6631,0.3369,0.3248,0.7836,0.0528,1,False,SUCCESS
fake_4223.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4223.jpg,Fake,Fake,0.9192,0.9192,0.9675,0.7877,0.0602,1,True,SUCCESS
fake_4224.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4224.jpg,Fake,Fake,0.9214,0.9214,0.9699,0.7625,0.058,1,True,SUCCESS
fake_4225.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4225.jpg,Fake,Fake,0.9159,0.9159,0.9641,0.7963,0.05,1,True,SUCCESS
fake_4226.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4226.jpg,Fake,Fake,0.9272,0.9272,0.976,0.7511,0.0727,1,True,SUCCESS
fake_4227.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4227.jpg,Fake,Fake,0.9301,0.9301,0.979,0.7535,0.0591,1,True,SUCCESS
fake_4228.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4228.jpg,Fake,Fake,0.9265,0.9265,0.9753,0.7571,0.0658,1,True,SUCCESS
fake_4229.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4229.jpg,Fake,Fake,0.9253,0.9253,0.974,0.7485,0.0662,1,True,SUCCESS
fake_423.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_423.jpg,Fake,Fake,0.9307,0.9307,0.9797,0.6751,0.0758,1,True,SUCCESS
fake_4230.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4230.jpg,Fake,Fake,0.9241,0.9241,0.9728,0.7941,0.05,1,True,SUCCESS
fake_4231.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4231.jpg,Fake,Fake,0.9253,0.9253,0.974,0.7918,0.05,1,True,SUCCESS
fake_4232.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4232.jpg,Fake,Fake,0.9259,0.9259,0.9746,0.7822,0.05,1,True,SUCCESS
fake_4233.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4233.jpg,Fake,Fake,0.9331,0.9331,0.9822,0.6453,0.0602,1,True,SUCCESS
fake_4234.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4234.jpg,Fake,Fake,0.9257,0.9257,0.9744,0.777,0.0567,1,True,SUCCESS
fake_4235.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4235.jpg,Fake,Fake,0.9278,0.9278,0.9766,0.7581,0.0597,1,True,SUCCESS
fake_4236.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4236.jpg,Fake,Fake,0.9282,0.9282,0.9771,0.7639,0.0681,1,True,SUCCESS
fake_4237.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4237.jpg,Fake,Fake,0.9305,0.9305,0.9795,0.7439,0.0503,1,True,SUCCESS
fake_4238.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4238.jpg,Fake,Fake,0.7782,0.7782,0.8192,0.7128,0.0816,1,True,SUCCESS
fake_4239.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4239.jpg,Fake,Fake,0.9247,0.9247,0.9733,0.7315,0.0763,1,True,SUCCESS
fake_424.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_424.jpg,Fake,Fake,0.9298,0.9298,0.9787,0.791,0.05,1,True,SUCCESS
fake_4240.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4240.jpg,Fake,Fake,0.9248,0.9248,0.9735,0.7612,0.0805,1,True,SUCCESS
fake_4241.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4241.jpg,Fake,Fake,0.863,0.863,0.9084,0.7822,0.05,1,True,SUCCESS
fake_4242.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4242.jpg,Fake,Fake,0.9344,0.9344,0.9836,0.6711,0.0581,1,True,SUCCESS
fake_4243.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4243.jpg,Fake,Fake,0.9314,0.9314,0.9804,0.6646,0.0655,1,True,SUCCESS
fake_4244.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4244.jpg,Fake,Fake,0.9341,0.9341,0.9832,0.641,0.0635,1,True,SUCCESS
fake_4245.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4245.jpg,Fake,Fake,0.9197,0.9197,0.9681,0.7694,0.05,1,True,SUCCESS
fake_4246.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4246.jpg,Fake,Fake,0.9182,0.9182,0.9665,0.7652,0.05,1,True,SUCCESS
fake_4247.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4247.jpg,Fake,Fake,0.9289,0.9289,0.9778,0.6796,0.0602,1,True,SUCCESS
fake_4248.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4248.jpg,Fake,Fake,0.9316,0.9316,0.9806,0.7037,0.0567,1,True,SUCCESS
fake_4249.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4249.jpg,Fake,Fake,0.8734,0.8734,0.9194,0.761,0.0626,1,True,SUCCESS
fake_425.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_425.jpg,Fake,Fake,0.9066,0.9066,0.9543,0.7702,0.05,1,True,SUCCESS
fake_4250.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4250.jpg,Fake,Fake,0.9307,0.9307,0.9797,0.7582,0.0599,1,True,SUCCESS
fake_4251.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4251.jpg,Fake,Real,0.627,0.373,0.3818,0.8099,0.05,1,False,SUCCESS
fake_4252.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4252.jpg,Fake,Fake,0.9262,0.9262,0.9749,0.6201,0.0646,1,True,SUCCESS
fake_4253.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4253.jpg,Fake,Fake,0.9297,0.9297,0.9786,0.7301,0.0654,1,True,SUCCESS
fake_4254.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4254.jpg,Fake,Fake,0.9246,0.9246,0.9733,0.7271,0.0666,1,True,SUCCESS
fake_4255.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4255.jpg,Fake,Fake,0.9319,0.9319,0.981,0.7114,0.0638,1,True,SUCCESS
fake_4256.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4256.jpg,Fake,Fake,0.9291,0.9291,0.978,0.8256,0.0913,1,True,SUCCESS
fake_4257.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4257.jpg,Fake,Fake,0.9201,0.9201,0.9685,0.8414,0.0996,1,True,SUCCESS
fake_4258.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4258.jpg,Fake,Fake,0.9304,0.9304,0.9793,0.8311,0.0879,1,True,SUCCESS
fake_4259.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4259.jpg,Fake,Fake,0.9325,0.9325,0.9816,0.6254,0.0607,1,True,SUCCESS
fake_426.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_426.jpg,Fake,Fake,0.9267,0.9267,0.9755,0.6942,0.0815,1,True,SUCCESS
fake_4260.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4260.jpg,Fake,Fake,0.9306,0.9306,0.9795,0.7064,0.0626,1,True,SUCCESS
fake_4261.jpg,C:\Users\AARUSH\Downloads\dataset3\Dataset\Test\Fake\fake_4261.jpg,Fake,Fake,0.9249,0.9249,0.9736,0.7523,0.05,1,True,SUCCESS
